cost        CG2        HBCS        ScaleStar
2        5293.64        7596.85        5206.3
3        4181.84        6273.19        4202.45
4        3276.8        4944.78        3258.1
5        2916.75        3579.68        2919.73
6        2621.2        2731.03        2664.66
7        2449.57        2466.35        2664.66
8        2304.65        2330.88        2664.66
9        2203        2263.92        2664.66
10        2113.25        2237.67        2664.66
11        2048.2        2215.33        2664.66
12        1987.43        2177.79        2664.66
13        1943.72        2151.04        2664.66
14        1898.49        2114.49        2664.66
15        1863.72        2085.01        2664.66
16        1831.82        2075.21        2664.66
17        1804.86        2042.94        2664.66
18        1780.32        2028.54        2664.66
19        1758.7        2009.82        2664.66
20        1738.03        2003.05        2664.66
21        1719.99        1719.99        2664.66
