cost        CG2        HBCS        ScaleStar
2        6336.55        9098.55        6332.94
3        5083.44        7663.54        5090.45
4        3977.38        6076.31        3964.41
5        3548.98        4394.69        3548.27
6        3186.66        3232.95        3234.65
7        2976.22        3035.36        3234.65
8        2799.53        2834.58        3234.65
9        2676.22        2768.64        3234.65
10        2570.03        2724.85        3234.65
11        2491.88        2691.56        3234.65
12        2417.93        2663        3234.65
13        2363.02        2616.31        3234.65
14        2310.37        2582.61        3234.65
15        2268.65        2546.79        3234.65
16        2228.89        2515.79        3234.65
17        2196.95        2486.83        3234.65
18        2165.49        2460.52        3234.65
19        2137.85        2454.89        3234.65
20        2113.66        2439.43        3234.65
21        2093.45        2425.72        3234.65
