cost        CG2        HBCS        ScaleStar
2        6053.75        8564.86        5987.24
3        4814.02        7150.92        4825.08
4        3766.12        5705.71        3752.76
5        3358.12        3954.85        3355.78
6        3011.88        3027.96        3055.55
7        2814.12        2869.1        3055.55
8        2646.16        2672.31        3055.55
9        2532.34        2623.57        3055.55
10        2428.82        2567.62        3055.55
11        2355.82        2541.68        3055.55
12        2284.19        2511.55        3055.55
13        2235.38        2487.85        3055.55
14        2183.86        2444.43        3055.55
15        2145.87        2419.35        3055.55
16        2105.81        2374.15        3055.55
17        2076.64        2351.45        3055.55
18        2047.03        2336.48        3055.55
19        2021.71        2315.31        3055.55
20        1998.33        2300.23        3055.55
21        1976.53        1976.53        3055.55
