cost        CG2        HBCS        ScaleStar
2        5030.91        7223.77        4951.22
3        3982.44        6063.73        3998.87
4        3105.66        4620.43        3101.7
5        2777        3533.78        2776.08
6        2489.13        2507.55        2529.79
7        2326.21        2336.46        2529.79
8        2188.64        2207.52        2529.79
9        2100.63        2157.6        2529.79
10        2007.89        2134.8        2529.79
11        1951.21        2098.15        2529.79
12        1890.43        2077.11        2529.79
13        1850.27        2044.08        2529.79
14        1805.44        2016.06        2529.79
15        1774.79        1985.11        2529.79
16        1741.71        1960.65        2529.79
17        1717.34        1943.03        2529.79
18        1691.83        1930.77        2529.79
19        1671.2        1910.98        2529.79
20        1652.77        1895.23        2529.79
21        1634.91        1634.91        2529.79
