cost        CG2        HBCS        ScaleStar
2        6965.71        10089.68        6885.46
3        5528.79        8224.78        5538
4        4324.51        6518.33        4305.35
5        3852.8        4818.4        3860.59
6        3459.18        3720.91        3511.67
7        3235.1        3248.02        3511.67
8        3040.35        3068.13        3511.67
9        2904.84        3005.3        3511.67
10        2791.26        2967.23        3511.67
11        2700.82        2919.15        3511.67
12        2626.13        2900.04        3511.67
13        2564.91        2832.48        3511.67
14        2508.65        2813.42        3511.67
15        2461.58        2779.02        3511.67
16        2418.36        2725.8        3511.67
17        2384.12        2697.48        3511.67
18        2351.55        2690.2        3511.67
19        2321.92        2659.86        3511.67
20        2295.79        2658.84        3511.67
21        2271.18        2271.18        3511.67
