cost        CG2        HBCS        ScaleStar
2        6691.84        9775.35        6594.3
3        5311.44        7939.99        5315.69
4        4135.53        6310.61        4130.43
5        3699.77        4573.43        3703.73
6        3319.71        3333.49        3366.71
7        3101.72        3119.32        3366.71
8        2918.62        2958.17        3366.71
9        2789.98        2889.05        3366.71
10        2676.59        2851.97        3366.71
11        2594.41        2804.88        3366.71
12        2517.82        2764.07        3366.71
13        2461.48        2727.34        3366.71
14        2404.83        2687.92        3366.71
15        2362.82        2655.48        3366.71
16        2320.72        2626.54        3366.71
17        2286.7        2587.53        3366.71
18        2254.56        2569.25        3366.71
19        2225.95        2544.8        3366.71
20        2200.96        2531.27        3366.71
21        2177.43        2177.43        3366.71
