cost        CG2        HBCS        ScaleStar
2        6180.45        8769.83        6041.48
3        4848.29        7281.91        4860.82
4        3807.39        5869.21        3783.02
5        3387.7        4199.67        3392.45
6        3040.48        3151.97        3089.92
7        2844.94        2852.1        3089.92
8        2673.52        2717.54        3089.92
9        2553.44        2643.43        3089.92
10        2453.48        2605.99        3089.92
11        2378.19        2567.5        3089.92
12        2307.77        2535.44        3089.92
13        2254.5        2506.03        3089.92
14        2204.81        2474.24        3089.92
15        2165.61        2420        3089.92
16        2126.42        2392.49        3089.92
17        2096.04        2374.53        3089.92
18        2066.09        2355.18        3089.92
19        2041        2338.03        3089.92
20        2018.58        2323.58        3089.92
21        1996.9        1996.9        3089.92
