cost        CG2        HBCS        ScaleStar
2        5914.41        8587.59        5907.4
3        4741.41        7101.86        4754.8
4        3707.03        5605.51        3695.63
5        3311.57        4199.04        3309.59
6        2970.33        3068.33        3019.6
7        2779.15        2791.28        3019.6
8        2611.61        2658.09        3019.6
9        2497.87        2579.39        3019.6
10        2397.17        2537.19        3019.6
11        2325.64        2513.66        3019.6
12        2253.82        2464.38        3019.6
13        2203.17        2452.74        3019.6
14        2153.08        2414.41        3019.6
15        2115.4        2375.13        3019.6
16        2078.04        2337.9        3019.6
17        2047.05        2324.53        3019.6
18        2018.32        2297.15        3019.6
19        1994.31        2279.26        3019.6
20        1971.12        2269.29        3019.6
21        1951.45        2254.01        3019.6
