cost        CG2        HBCS        ScaleStar        OPT
1        845.62        845.62        845.62        845.62
2        640.35        803.12        766.58        640.35
3        561.3        704.74        561.3        561.3
4        515.61        678.39        518.8        515.61
5        458.66        473.11        473.11        458.66
6        412.98        473.11        458.95        412.98
7        370.48        370.48        370.48        370.48
8        355.25        370.48        356.31        355.25
9        336.26        336.26        341.08        336.26
10        321.03        336.26        332.3        321.03
11        319.16        321.03        332.3        306.87
12        293.69        303.93        298.08        293.69
13        286.08        295.14        298.08        286.08
14        276.59        295.14        298.08        276.59
15        268.97        280.98        298.08        268.97
16        261.89        270.71        298.08        261.71
17        257.32        270.71        298.08        255
18        251.62        270.71        298.08        250.43
19        247.06        270.71        298.08        247.06
20        240.17        240.17        298.08        240.17
