cost        CG2        HBCS        ScaleStar        OPT
1        1067.45        1067.45        1067.45        1067.45
2        869.19        911.26        911.26        869.19
3        720.33        858.14        722.78        720.33
4        645.21        814.15        645.21        635.86
5        574.45        743.39        574.45        574.45
6        531.42        559.79        554.9        531.42
7        463.1        536.2        463.1        463.1
8        444.4        444.4        444.4        444.4
9        426.82        503.83        430.73        426.82
10        400.13        412.03        407.14        400.13
11        381.43        381.43        407.14        381.43
12        372.63        381.43        376.54        369.64
13        357.91        361.24        376.54        357.91
14        348.56        361.24        376.54        347
15        341.15        352.06        376.54        341.15
16        329.35        352.06        376.54        329.35
17        322.28        352.06        376.54        322.28
18        319.64        352.06        376.54        317.01
19        310.46        352.06        376.54        310.46
20        303.39        303.39        376.54        303.39
