cost        CG2        HBCS        ScaleStar
1        8597.8        13104.24        8606.09
2        5983.77        10059.58        5985.96
3        4983.64        7257.98        5064.28
4        4476.35        5006.76        5064.28
5        4146.29        4142.34        5064.28
6        3904.81        3964.26        5064.28
7        3727.09        3864.5        5064.28
8        3591.8        3776.95        5064.28
9        3486.02        3697.73        5064.28
10        3400.31        3645.67        5064.28
11        3331.59        3605.14        5064.28
12        3273.85        3561.64        5064.28
13        3225.48        3514.17        5064.28
14        3182.75        3487.84        5064.28
15        3144.65        3460.96        5064.28
16        3111.5        3435.69        5064.28
17        3082.4        3408.66        5064.28
18        3055.46        3389.68        5064.28
19        3030.95        3365.99        5064.28
20        3011.46        3011.46        5064.28
