cost        CG2        HBCS        ScaleStar
1        8610.63        12694.31        8616.15
2        5986.96        10142.29        5988.09
3        4986.61        7419.78        5062.9
4        4482.19        4846.76        5062.9
5        4147.95        4208.64        5062.9
6        3904.88        3960.48        5062.9
7        3729.43        3878.04        5062.9
8        3591.95        3767.48        5062.9
9        3486.79        3687.51        5062.9
10        3402.75        3658.98        5062.9
11        3333.88        3604.78        5062.9
12        3275.46        3565.42        5062.9
13        3228.84        3518.42        5062.9
14        3185.4        3481.67        5062.9
15        3145.71        3464.76        5062.9
16        3114.16        3439.08        5062.9
17        3084.01        3411.2        5062.9
18        3057.19        3389.24        5062.9
19        3033.02        3368.98        5062.9
20        3013.02        3347.71        5062.9
