cost        CG2        HBCS        ScaleStar
2        9124.49        13866.78        9134.83
3        6342.01        10595.24        6347.18
4        5285.53        7725.81        5366.18
5        4752.8        4998.88        5366.18
6        4392.77        4383.5        5366.18
7        4134.8        4197.74        5366.18
8        3948.52        4098.23        5366.18
9        3806.58        3992.49        5366.18
10        3695.25        3920.9        5366.18
11        3606.36        3869.47        5366.18
12        3532.81        3825.36        5366.18
13        3472.48        3768.99        5366.18
14        3420.08        3735.77        5366.18
15        3373.93        3701.02        5366.18
16        3334.18        3673.68        5366.18
17        3298.9        3641.66        5366.18
18        3268.26        3618.45        5366.18
19        3239.74        3587.39        5366.18
20        3213.47        3562.03        5366.18
21        3192.36        3192.36        5366.18
