cost        CG2        HBCS        ScaleStar
1        8565.15        12992.27        8572.38
2        5952.82        10160        5957.63
3        4965.26        7313.01        5029.4
4        4471.54        4761.24        5029.4
5        4132.1        4306.07        5029.4
6        3885.32        3952.12        5029.4
7        3707.71        3839.62        5029.4
8        3571.83        3756.49        5029.4
9        3468.08        3683.26        5029.4
10        3384.19        3622.51        5029.4
11        3314.51        3581.89        5029.4
12        3258.26        3546.76        5029.4
13        3208.31        3500.33        5029.4
14        3166.19        3468.79        5029.4
15        3127.76        3446.38        5029.4
16        3095.75        3422.67        5029.4
17        3066.57        3398.5        5029.4
18        3040.44        3365.68        5029.4
19        3014.98        3344.97        5029.4
20        2995.31        2995.31        5029.4
