cost        CG2        HBCS        ScaleStar
2        8273.64        12547.53        8287.66
3        5751.05        9598.63        5753.18
4        4794.91        7071.62        4870.63
5        4306.38        4479.02        4870.63
6        3987.34        4091.88        4870.63
7        3750.14        3808.11        4870.63
8        3582.94        3720.56        4870.63
9        3453.78        3613.22        4870.63
10        3352.52        3558.14        4870.63
11        3271.61        3515.03        4870.63
12        3204.1        3455.79        4870.63
13        3148.63        3426.28        4870.63
14        3102.8        3387.06        4870.63
15        3061.53        3353.28        4870.63
16        3025.99        3329.2        4870.63
17        2993.99        3302.12        4870.63
18        2965.48        3272.58        4870.63
19        2938.58        3253.29        4870.63
20        2916.08        3238.41        4870.63
21        2897.22        2897.22        4870.63
