cost        CG2        HBCS        ScaleStar
1        9929.99        14895.48        9939.55
2        6907.25        11471.57        6911.21
3        5753.34        8282.33        5837.52
4        5170.27        5540.61        5837.52
5        4785.79        4943.93        5837.52
6        4505.05        4577.12        5837.52
7        4299.15        4455.88        5837.52
8        4147.48        4357.65        5837.52
9        4024.76        4267.01        5837.52
10        3924.75        4221.33        5837.52
11        3845.24        4153.47        5837.52
12        3778.56        4113.52        5837.52
13        3722.12        4063.67        5837.52
14        3672.48        4020.06        5837.52
15        3628.58        4000.47        5837.52
16        3591.1        3975.35        5837.52
17        3557.92        3950.08        5837.52
18        3526.73        3923.52        5837.52
19        3498.78        3884.7        5837.52
20        3475.35        3475.35        5837.52
