cost        CG2        HBCS        ScaleStar
1        9224.68        13843.5        9238.91
2        6419.25        10753.4        6422.23
3        5347.44        7612.9        5434.6
4        4790.87        5243.59        5434.6
5        4447.48        4480.06        5434.6
6        4185.58        4253.5        5434.6
7        3996.88        4140.66        5434.6
8        3849.65        4050.8        5434.6
9        3738.15        3962.21        5434.6
10        3648.48        3914.48        5434.6
11        3573.92        3858.3        5434.6
12        3511.65        3812.61        5434.6
13        3459.04        3768.97        5434.6
14        3414.08        3741.97        5434.6
15        3372.75        3719.21        5434.6
16        3338.29        3687.59        5434.6
17        3306.28        3659.59        5434.6
18        3277.55        3631.02        5434.6
19        3251.11        3612.33        5434.6
20        3229.86        3229.86        5434.6
