cost        CG2        HBCS        ScaleStar
2        8546.65        12948.94        8556.21
3        5947.56        9941.68        5944.02
4        4957.88        7219.3        5023.15
5        4464.7        4774.75        5023.15
6        4127.24        4161.03        5023.15
7        3882.5        3933.17        5023.15
8        3701.27        3839.68        5023.15
9        3564.62        3746.25        5023.15
10        3461.28        3675.84        5023.15
11        3377.49        3621.7        5023.15
12        3307.77        3579.63        5023.15
13        3252.3        3533.08        5023.15
14        3202.15        3502.24        5023.15
15        3160.54        3466.06        5023.15
16        3122.94        3438.22        5023.15
17        3090.39        3410.41        5023.15
18        3062.1        3375.17        5023.15
19        3035.37        3356.09        5023.15
20        3011.05        3330.32        5023.15
21        2990.63        3316.71        5023.15
