cost        CG2        HBCS        ScaleStar
2        8439.6        12737.2        8444.49
3        5865.87        9917.64        5871.61
4        4890.57        7058.74        4969.26
5        4382.29        4767.01        4969.26
6        4066.61        4210.55        4969.26
7        3825.02        3881.87        4969.26
8        3652.27        3799.55        4969.26
9        3520.27        3691.9        4969.26
10        3416.49        3614.52        4969.26
11        3334.22        3578.35        4969.26
12        3265.89        3534.05        4969.26
13        3211.32        3488.22        4969.26
14        3162.09        3450.86        4969.26
15        3121.05        3420.89        4969.26
16        3083.25        3384.07        4969.26
17        3051.46        3364.92        4969.26
18        3022.33        3332.26        4969.26
19        2996.08        3313.11        4969.26
20        2972.36        3300.9        4969.26
21        2953.3        3276.98        4969.26
