cost        CG2        HBCS        ScaleStar
1        9079.28        13764.69        9086.71
2        6322.44        10434.38        6316.35
3        5268.55        7566.27        5342.82
4        4728.69        4898.56        5342.82
5        4370.4        4571.58        5342.82
6        4117.1        4187.09        5342.82
7        3932.81        4081.88        5342.82
8        3789.08        3984.44        5342.82
9        3680.46        3905.39        5342.82
10        3590.1        3854.48        5342.82
11        3517.17        3796.66        5342.82
12        3456.46        3761.75        5342.82
13        3405.13        3708.72        5342.82
14        3359.59        3683.33        5342.82
15        3320.09        3653.78        5342.82
16        3285.46        3626.77        5342.82
17        3253.83        3605.01        5342.82
18        3226.12        3578.84        5342.82
19        3199.09        3551.68        5342.82
20        3178.65        3178.65        5342.82
