cost        CG2        HBCS        ScaleStar
2        8696.76        13052.73        8710.79
3        6046.67        10106.38        6049.01
4        5045.45        7357.11        5111.57
5        4521.75        4822.36        5111.57
6        4188.93        4197.24        5111.57
7        3945.82        4010.16        5111.57
8        3762.57        3899.28        5111.57
9        3628.64        3813.81        5111.57
10        3522        3738.62        5111.57
11        3436.11        3691.65        5111.57
12        3365.71        3644.56        5111.57
13        3308.36        3604.42        5111.57
14        3260.45        3555.89        5111.57
15        3216.19        3517.84        5111.57
16        3176.83        3493.24        5111.57
17        3144.04        3466.8        5111.57
18        3113.83        3449.17        5111.57
19        3087.08        3415.7        5111.57
20        3062.27        3400.04        5111.57
21        3041.15        3041.15        5111.57
