cost        CG2        HBCS        ScaleStar
2        9777.81        14573.9        9784.4
3        6805.22        11129.58        6803.17
4        5666.36        8255.5        5753.52
5        5089.18        5459.83        5753.52
6        4709.17        4720.73        5753.52
7        4434.99        4503.06        5753.52
8        4232.95        4385.71        5753.52
9        4077.53        4282.73        5753.52
10        3960.76        4209.85        5753.52
11        3864.92        4146.41        5753.52
12        3786.86        4092.34        5753.52
13        3723.08        4032.39        5753.52
14        3664.7        3999.11        5753.52
15        3617.66        3958.1        5753.52
16        3573.21        3936.3        5753.52
17        3536.32        3912.41        5753.52
18        3503.01        3882.15        5753.52
19        3473.11        3845.59        5753.52
20        3444.37        3821.6        5753.52
21        3421.7        3421.7        5753.52
