cost        CG2        HBCS        ScaleStar
2        9143.79        13778.7        9164.61
3        6361.1        10653.75        6358.55
4        5304.94        7687.25        5385.58
5        4764.03        4937.08        5385.58
6        4408.39        4620.07        5385.58
7        4148.3        4210.13        5385.58
8        3961.18        4105.62        5385.58
9        3817.52        4007.72        5385.58
10        3705.82        3935.63        5385.58
11        3617.21        3869.19        5385.58
12        3541.31        3833.15        5385.58
13        3480.91        3777.6        5385.58
14        3430.2        3744.03        5385.58
15        3384.76        3714.46        5385.58
16        3344.54        3674.25        5385.58
17        3309.27        3652.5        5385.58
18        3277.45        3628.99        5385.58
19        3249.85        3599.43        5385.58
20        3223.22        3577.77        5385.58
21        3201.91        3201.91        5385.58
