cost        CG2        HBCS        ScaleStar
1        9816.82        14779.05        9821.29
2        6833.11        11570.91        6833.68
3        5697.41        8235.8        5777.34
4        5108.18        5479.27        5777.34
5        4731.77        4829.88        5777.34
6        4453.43        4522.85        5777.34
7        4251.44        4413.68        5777.34
8        4096.71        4307.99        5777.34
9        3977.49        4223.48        5777.34
10        3882.18        4168.74        5777.34
11        3799.79        4112.37        5777.34
12        3735.67        4065.22        5777.34
13        3680.67        4018.57        5777.34
14        3631.71        3985.16        5777.34
15        3588.02        3948.64        5777.34
16        3552.08        3911.37        5777.34
17        3517.54        3889.54        5777.34
18        3486.8        3871.56        5777.34
19        3458.77        3842.06        5777.34
20        3436.11        3436.11        5777.34
