cost        CG2        HBCS        ScaleStar
2        9915.24        15004.58        9919.49
3        6892.42        11456.46        6894.41
4        5743.58        8237.66        5836.65
5        5150.84        5429.18        5836.65
6        4769.57        4857.37        5836.65
7        4491.41        4578.86        5836.65
8        4288.82        4452.73        5836.65
9        4135.62        4339.19        5836.65
10        4014.79        4255.96        5836.65
11        3916.49        4212.76        5836.65
12        3837.86        4152.87        5836.65
13        3774        4105.36        5836.65
14        3718.03        4056.37        5836.65
15        3665.86        4014.49        5836.65
16        3622.03        3988.05        5836.65
17        3584.84        3966.9        5836.65
18        3551.34        3936        5836.65
19        3520.72        3906.72        5836.65
20        3492.25        3878.41        5836.65
21        3469.1        3469.1        5836.65
