cost        CG2        HBCS        ScaleStar
2        10498.38        15878.31        10515.8
3        7307.97        12332.18        7309.74
4        6087.87        8797.33        6180.87
5        5457.1        5961.32        6180.87
6        5056.8        5050.48        6180.87
7        4761.5        4836.14        6180.87
8        4546.23        4722.16        6180.87
9        4385.24        4609.44        6180.87
10        4258.32        4515.74        6180.87
11        4152.72        4458.56        6180.87
12        4069.32        4397.4        6180.87
13        4000.3        4346.52        6180.87
14        3938.37        4297.92        6180.87
15        3886        4265.66        6180.87
16        3840.34        4224.28        6180.87
17        3800.73        4189.61        6180.87
18        3764.63        4170.55        6180.87
19        3732.42        4149.59        6180.87
20        3702.18        4114.16        6180.87
21        3677.95        3677.95        6180.87
