cost        CG2        HBCS        ScaleStar
2        8978.71        13647.51        8988.91
3        6246.74        10469.61        6242.99
4        5203.33        7473.28        5273.56
5        4670.47        4984.73        5273.56
6        4327.86        4320.88        5273.56
7        4068.94        4127.33        5273.56
8        3883.98        4032.59        5273.56
9        3742.9        3933.03        5273.56
10        3634.32        3866.43        5273.56
11        3546.91        3795.47        5273.56
12        3473.82        3751.77        5273.56
13        3413.94        3720.31        5273.56
14        3363.3        3669.79        5273.56
15        3318.76        3631.71        5273.56
16        3278.25        3608.89        5273.56
17        3245.21        3584.56        5273.56
18        3214.07        3558.71        5273.56
19        3186.29        3529.26        5273.56
20        3160.57        3509.21        5273.56
21        3139.24        3139.24        5273.56
