cost        CG2        HBCS        ScaleStar
2        9375.68        14137.69        9388
3        6528.67        11063.24        6526.83
4        5438.16        8012.38        5517.45
5        4865.72        5202.16        5517.45
6        4522.15        4591.19        5517.45
7        4252.21        4318.47        5517.45
8        4059.72        4210.58        5517.45
9        3914.82        4111.7        5517.45
10        3802.01        4040.97        5517.45
11        3709.74        3978.37        5517.45
12        3634.21        3933.87        5517.45
13        3570.79        3883.33        5517.45
14        3518.98        3832.98        5517.45
15        3471.92        3809.59        5517.45
16        3430.63        3776.88        5517.45
17        3394.89        3743.13        5517.45
18        3362.83        3711.78        5517.45
19        3334.1        3692.58        5517.45
20        3307.2        3670.65        5517.45
21        3285.59        3285.59        5517.45
