cost        CG2        HBCS        ScaleStar
1        9065.02        13736.34        9076.29
2        6311.73        10572.57        6312.16
3        5258.23        7572.63        5329.35
4        4730.08        5037.85        5329.35
5        4373.27        4381.21        5329.35
6        4114.28        4170.38        5329.35
7        3926.46        4072.51        5329.35
8        3782.55        3964.19        5329.35
9        3670.3        3889.77        5329.35
10        3583.1        3845.87        5329.35
11        3511        3797.92        5329.35
12        3451.43        3754.66        5329.35
13        3397.92        3700.47        5329.35
14        3353.22        3668.74        5329.35
15        3313.7        3641.61        5329.35
16        3278.46        3614.84        5329.35
17        3246.92        3593.21        5329.35
18        3219.86        3570.7        5329.35
19        3193.38        3553.04        5329.35
20        3171.01        3171.01        5329.35
