cost        CG2        HBCS        ScaleStar
2        8975.4        13632.76        8986.24
3        6244.85        10459.57        6244.42
4        5203.03        7688.41        5288.1
5        4690.21        4884.99        5288.1
6        4335.05        4461.35        5288.1
7        4075.74        4127.42        5288.1
8        3885.12        4036        5288.1
9        3746.2        3936.39        5288.1
10        3636.15        3856.53        5288.1
11        3549.78        3803.55        5288.1
12        3476.3        3766.24        5288.1
13        3417.08        3726.53        5288.1
14        3365.79        3671.67        5288.1
15        3321.46        3637.69        5288.1
16        3281.95        3609.33        5288.1
17        3247.25        3576.21        5288.1
18        3216.27        3547.81        5288.1
19        3188.86        3530.25        5288.1
20        3163.02        3507.34        5288.1
21        3142.53        3496.06        5288.1
