cost        CG2        HBCS        ScaleStar
2        8762.61        13236.69        8769.2
3        6091.77        10216.29        6095.67
4        5078.43        7371.52        5150.54
5        4570.34        5026.42        5150.54
6        4224.41        4226.44        5150.54
7        3975.38        4023.48        5150.54
8        3792.28        3923.34        5150.54
9        3655.07        3829.78        5150.54
10        3546.35        3769.67        5150.54
11        3462.27        3711.2        5150.54
12        3392.59        3667.06        5150.54
13        3333.23        3620.14        5150.54
14        3284.54        3583.73        5150.54
15        3239.67        3545.74        5150.54
16        3200.89        3521.37        5150.54
17        3167.36        3494.49        5150.54
18        3137.09        3471.02        5150.54
19        3109.72        3452.25        5150.54
20        3085.08        3427.6        5150.54
21        3064.24        3064.24        5150.54
