cost        CG2        HBCS        ScaleStar
2        8898.07        13489.31        8911.04
3        6189.48        10324.64        6194.01
4        5158.64        7392.39        5232.34
5        4635.11        4991.41        5232.34
6        4285        4328.55        5232.34
7        4036.3        4097.12        5232.34
8        3851.19        3998.1        5232.34
9        3713.04        3896.28        5232.34
10        3604.42        3824.36        5232.34
11        3516.05        3787.89        5232.34
12        3444.54        3725.02        5232.34
13        3385.72        3690.54        5232.34
14        3337.44        3643.46        5232.34
15        3293.48        3605.13        5232.34
16        3252.47        3576.87        5232.34
17        3217.74        3549.42        5232.34
18        3187.65        3528.38        5232.34
19        3160.02        3502.79        5232.34
20        3134.82        3476.12        5232.34
21        3113.54        3113.54        5232.34
