cost        CG2        HBCS        ScaleStar        OPT
1        918.75        1026.54        857.6        857.6
2        661.04        781.52        661.04        661.04
3        556.91        677.4        624.28        556.91
4        504.59        551.69        520.15        486.74
5        441.52        472.34        441.52        428.42
6        393.71        394.37        416.17        393.71
7        367.5        526.33        381.46        361.86
8        355.25        344.01        355.25        342.57
9        337.9        342.15        355.25        325.22
10        318.24        324.79        355.25        312.11
11        312.11        324.79        355.25        301.7
12        301.7        316.93        355.25        293.33
13        289.91        316.93        355.25        283.61
14        286.23        316.93        355.25        276.67
15        279.29        316.93        355.25        270.59
16        274.05        316.93        355.25        265.35
17        270.3        316.93        355.25        260.39
18        264.02        311.69        355.25        256.65
19        258.52        305.56        355.25        256.65
20        256.65        256.65        355.25        256.65
