cost        CG2        HBCS        ScaleStar        OPT
1        1149.86        1149.86        1149.86        1149.86
2        850.73        943.31        850.73        850.73
3        756.81        836.64        733.57        729.75
4        631.79        937.36        626.9        626.9
5        546.43        735.28        546.43        546.43
6        514.06        693.7        509.32        508.04
7        474.5        477.23        473.76        473.76
8        443.94        447.12        447.12        443.94
9        427.43        435.26        447.12        426.19
10        407.25        416.91        447.12        407.25
11        392.37        412.17        447.12        391.96
12        380.89        394.19        447.12        380.89
13        370.16        394.19        447.12        370.16
14        360.26        391        447.12        359.85
15        352.56        389.55        447.12        352.56
16        346.45        389.55        447.12        345.76
17        338.54        377.58        447.12        338.54
18        333.95        369.97        447.12        333.46
19        329.62        369.97        447.12        328.1
20        323.44        368.06        447.12        323.44
