cost        CG2        HBCS        ScaleStar
1        9238.28        14236.28        9245.29
2        6420.1        10825.76        6419.82
3        5358.49        7599.52        5542.9
4        4792.42        5353.75        5542.9
5        4436.51        4502.46        5542.9
6        4198.88        4285.61        5542.9
7        4023.54        4159.75        5542.9
8        3885.6        4070.53        5542.9
9        3778.35        3995.65        5542.9
10        3686.83        3949.01        5542.9
11        3612.46        3899.34        5542.9
12        3550.47        3844.92        5542.9
13        3496.85        3808.72        5542.9
14        3453.88        3782.1        5542.9
15        3413.52        3745.93        5542.9
16        3379.26        3711.9        5542.9
17        3349.49        3693.85        5542.9
18        3321.5        3662.62        5542.9
19        3294.96        3648.95        5542.9
20        3274.14        3274.14        5542.9
