cost        CG2        HBCS        ScaleStar
1        8147.16        12528.1        8158.21
2        5671.75        9490.86        5677.13
3        4734.31        6790.58        4905.72
4        4232.06        4897.11        4905.72
5        3916.4        3967.79        4905.72
6        3707.15        3775.16        4905.72
7        3552.43        3667.59        4905.72
8        3432.85        3592.1        4905.72
9        3334.02        3530.62        4905.72
10        3257.01        3485.85        4905.72
11        3192.06        3444.1        4905.72
12        3137.9        3396.14        4905.72
13        3091.57        3364.94        4905.72
14        3050.63        3334.08        4905.72
15        3017.48        3299.44        4905.72
16        2986.77        3272.5        4905.72
17        2959.11        3258.59        4905.72
18        2935.21        3245.28        4905.72
19        2912.02        3221.31        4905.72
20        2894.76        2894.76        4905.72
