cost        CG2        HBCS        ScaleStar
2        9054.64        14207.94        9060.37
3        6304.89        10439.78        6312.54
4        5262.57        7279.81        5445.54
5        4705.7        5234.7        5445.54
6        4356.74        4364.2        5445.54
7        4116.84        4199.49        5445.54
8        3952.43        4081.81        5445.54
9        3817.5        4002.38        5445.54
10        3707.89        3933.34        5445.54
11        3620.32        3877.61        5445.54
12        3546.83        3832.74        5445.54
13        3486.34        3785.78        5445.54
14        3434.73        3737.49        5445.54
15        3389.55        3707.25        5445.54
16        3353.11        3676.65        5445.54
17        3318.19        3645.75        5445.54
18        3288.82        3625.18        5445.54
19        3261.59        3598.23        5445.54
20        3235.95        3581.52        5445.54
21        3216.22        3558.92        5445.54
