cost        CG2        HBCS        ScaleStar
1        9815.2        15090.16        9831.14
2        6834.75        11592.22        6832.97
3        5707.29        8161.13        5905.24
4        5104.34        5772        5905.24
5        4724.19        4724.14        5905.24
6        4470.17        4559.77        5905.24
7        4281.07        4440.16        5905.24
8        4136.07        4335.21        5905.24
9        4018.28        4262.07        5905.24
10        3925.14        4197.58        5905.24
11        3844.82        4142.83        5905.24
12        3782.54        4099.13        5905.24
13        3725.52        4053.82        5905.24
14        3677.53        4022.79        5905.24
15        3637.13        3993.8        5905.24
16        3599.72        3963.59        5905.24
17        3567.46        3929.44        5905.24
18        3537.37        3907.76        5905.24
19        3510.92        3885.9        5905.24
20        3489.25        3489.25        5905.24
