cost        CG2        HBCS        ScaleStar
1        9277.89        14197.12        9295.31
2        6465.03        11050.8        6467.93
3        5396.72        7681.91        5576.1
4        4820.35        5529.98        5576.1
5        4463.52        4493.3        5576.1
6        4220.69        4305.74        5576.1
7        4044.5        4196.71        5576.1
8        3907.85        4081.44        5576.1
9        3797.02        4021.39        5576.1
10        3708.89        3963.23        5576.1
11        3632.18        3921.77        5576.1
12        3570.98        3870.97        5576.1
13        3517.8        3828.28        5576.1
14        3473.27        3801.89        5576.1
15        3435.41        3761.32        5576.1
16        3400.95        3735.2        5576.1
17        3368.28        3708.77        5576.1
18        3341.34        3684.14        5576.1
19        3316.62        3670.87        5576.1
20        3294.99        3294.99        5576.1
