cost        CG2        HBCS        ScaleStar
1        9337.29        14479.43        9352.8
2        6501.26        10959.05        6503.81
3        5426.26        7581.77        5615.35
4        4850.83        5463.8        5615.35
5        4489.67        4490.54        5615.35
6        4249.51        4338.66        5615.35
7        4071.36        4205.93        5615.35
8        3929.68        4119.96        5615.35
9        3820.96        4051.43        5615.35
10        3731.95        3995.88        5615.35
11        3657.23        3939.98        5615.35
12        3595.4        3889.95        5615.35
13        3539.19        3843.32        5615.35
14        3495.34        3818.24        5615.35
15        3454.8        3790.22        5615.35
16        3419.89        3765.43        5615.35
17        3388.97        3732.1        5615.35
18        3361.37        3714.03        5615.35
19        3335.73        3694.06        5615.35
20        3313.44        3673.87        5615.35
