cost        CG2        HBCS        ScaleStar
2        9668.94        14676.18        9679.63
3        6728.08        11359.28        6730.84
4        5612.56        7769.77        5806.89
5        5018.09        5673.33        5806.89
6        4644.83        4646.49        5806.89
7        4397.33        4499.4        5806.89
8        4211.02        4352.38        5806.89
9        4066.71        4258.21        5806.89
10        3953.79        4205.03        5806.89
11        3860.74        4138.79        5806.89
12        3783.44        4081.13        5806.89
13        3718.82        4028.84        5806.89
14        3664.69        3992.55        5806.89
15        3617        3945.05        5806.89
16        3576.43        3922.33        5806.89
17        3540.75        3894.09        5806.89
18        3508.14        3867.1        5806.89
19        3479.05        3842.86        5806.89
20        3452.71        3818.69        5806.89
21        3430.82        3430.82        5806.89
