cost        CG2        HBCS        ScaleStar
1        8742.94        13387.48        8748.46
2        6089.38        10280.62        6082.86
3        5078.34        7100.13        5254.18
4        4542.42        4946.66        5254.18
5        4201.46        4202.55        5254.18
6        3972.87        4068.49        5254.18
7        3809.37        3944.78        5254.18
8        3678.25        3846.54        5254.18
9        3577.17        3799.6        5254.18
10        3491.65        3746.88        5254.18
11        3422.88        3690.15        5254.18
12        3364.42        3649.9        5254.18
13        3315.52        3611.34        5254.18
14        3272.53        3579.81        5254.18
15        3236.66        3547.73        5254.18
16        3203.14        3512.15        5254.18
17        3173.92        3493.94        5254.18
18        3147.92        3468.68        5254.18
19        3124.04        3451.12        5254.18
20        3104.18        3104.18        5254.18
