cost        CG2        HBCS        ScaleStar
1        10772.66        16516.22        10768.84
2        7494.14        12759.01        7496.41
3        6251.94        8961.41        6470.35
4        5588.8        6289.42        6470.35
5        5172.49        5178.91        6470.35
6        4892.82        5009.04        6470.35
7        4689.22        4867.6        6470.35
8        4528.03        4752.49        6470.35
9        4406.42        4677.76        6470.35
10        4299.61        4603.59        6470.35
11        4214.26        4539.16        6470.35
12        4140.4        4485.91        6470.35
13        4080.12        4443.82        6470.35
14        4028.5        4405.37        6470.35
15        3982.31        4370.23        6470.35
16        3941.63        4341.08        6470.35
17        3906.84        4302.81        6470.35
18        3874.16        4277.52        6470.35
19        3845.63        4257.3        6470.35
20        3820.55        3820.55        6470.35
