cost        CG2        HBCS        ScaleStar
2        10643.25        16299.4        10644.52
3        7400.36        12509.42        7407.16
4        6175.37        8723.6        6392.82
5        5522.24        6088.67        6392.82
6        5110.38        5119.88        6392.82
7        4834.65        4945.43        6392.82
8        4632.87        4779.86        6392.82
9        4473.07        4698.88        6392.82
10        4350.32        4614.87        6392.82
11        4247.86        4564.63        6392.82
12        4161.78        4499.21        6392.82
13        4092.7        4432.04        6392.82
14        4030.78        4385.33        6392.82
15        3979.09        4360.44        6392.82
16        3934.42        4322.81        6392.82
17        3894.73        4287.48        6392.82
18        3858.94        4254.1        6392.82
19        3827.98        4235.29        6392.82
20        3798.37        4200.61        6392.82
21        3773.66        3773.66        6392.82
