cost        CG2        HBCS        ScaleStar
2        9314.31        14423.47        9331.74
3        6489.05        11119.89        6489.27
4        5416.46        7617.89        5598.25
5        4838.4        5586.92        5598.25
6        4479        4534.78        5598.25
7        4235.02        4333.75        5598.25
8        4060.28        4196.98        5598.25
9        3919.51        4103.68        5598.25
10        3811.14        4051.63        5598.25
11        3723.49        3990.23        5598.25
12        3647.74        3921.12        5598.25
13        3585.49        3876.61        5598.25
14        3532.49        3853.28        5598.25
15        3488.35        3814.71        5598.25
16        3448.37        3782.17        5598.25
17        3413.87        3753.97        5598.25
18        3381.56        3733.24        5598.25
19        3353.76        3701.23        5598.25
20        3328.84        3683.33        5598.25
21        3307.06        3307.06        5598.25
