cost        CG2        HBCS        ScaleStar
2        10026.55        15634.6        10044.82
3        6995.24        11838.63        6990.49
4        5830.49        8389.32        6026.66
5        5212.04        5692.72        6026.66
6        4824.56        4832.42        6026.66
7        4560.19        4666.3        6026.66
8        4370.47        4525.37        6026.66
9        4223.71        4429.77        6026.66
10        4106.78        4357.87        6026.66
11        4008.24        4307.72        6026.66
12        3929.47        4234.48        6026.66
13        3863.62        4179.18        6026.66
14        3807.22        4145.67        6026.66
15        3755.55        4104.64        6026.66
16        3713.21        4079.85        6026.66
17        3675.93        4047.37        6026.66
18        3642.61        4016.75        6026.66
19        3611.9        3994.01        6026.66
20        3584.64        3971.48        6026.66
21        3562.17        3562.17        6026.66
