cost        CG2        HBCS        ScaleStar
2        9288.42        14346.67        9293.53
3        6462.39        11029.47        6468.83
4        5395.5        7806.76        5576.83
5        4823.97        5401.21        5576.83
6        4466.23        4509.83        5576.83
7        4224.06        4316.04        5576.83
8        4048.54        4184.54        5576.83
9        3910.08        4087.04        5576.83
10        3801.95        4034.66        5576.83
11        3713.18        3979.22        5576.83
12        3636.98        3915.06        5576.83
13        3574.3        3865.79        5576.83
14        3521.94        3838.32        5576.83
15        3476.42        3799.86        5576.83
16        3437.98        3770.47        5576.83
17        3402.62        3748.35        5576.83
18        3372.08        3717.6        5576.83
19        3344.5        3694.48        5576.83
20        3318.55        3674.04        5576.83
21        3297.58        3297.58        5576.83
