cost        CG2        HBCS        ScaleStar
1        10237.18        15689.64        10255.03
2        7127.38        12111.25        7125.61
3        5946.27        8303.47        6159.3
4        5315.97        6080.44        6159.3
5        4920.93        4919.46        6159.3
6        4649.75        4748.69        6159.3
7        4459.45        4612.09        6159.3
8        4308.1        4528.19        6159.3
9        4190.9        4458.23        6159.3
10        4091.95        4386.86        6159.3
11        4009.44        4317.95        6159.3
12        3941.02        4269.22        6159.3
13        3881.32        4228.48        6159.3
14        3831.79        4194.91        6159.3
15        3788.79        4167.7        6159.3
16        3750.42        4122.59        6159.3
17        3716.61        4095.18        6159.3
18        3686.1        4072.59        6159.3
19        3657.75        4053.02        6159.3
20        3634.73        3634.73        6159.3
