cost        CG2        HBCS        ScaleStar
2        9539.63        14630.54        9553.01
3        6637.58        11091.31        6644.81
4        5541.9        7799.17        5741.72
5        4957.47        5592.83        5741.72
6        4588.59        4586.4        5741.72
7        4337.04        4430.07        5741.72
8        4159.52        4306.44        5741.72
9        4015.74        4195.14        5741.72
10        3902.16        4135.75        5741.72
11        3811.91        4095.04        5741.72
12        3734.77        4027.97        5741.72
13        3672.65        3974.95        5741.72
14        3618.6        3938.87        5741.72
15        3573.35        3904.08        5741.72
16        3532.02        3869.34        5741.72
17        3496.06        3843.87        5741.72
18        3464.63        3811.18        5741.72
19        3436.2        3789.84        5741.72
20        3409.25        3775.01        5741.72
21        3388.94        3388.94        5741.72
