cost        CG2        HBCS        ScaleStar
2        9976.72        15385.98        9985.93
3        6945.55        11714.44        6948.03
4        5795.96        8226.58        6000.57
5        5181.34        5693.55        6000.57
6        4800.08        4800.56        6000.57
7        4538.73        4631.99        6000.57
8        4354.07        4489.45        6000.57
9        4205.14        4402.78        6000.57
10        4082.12        4345.79        6000.57
11        3987        4275.27        6000.57
12        3906.39        4213.26        6000.57
13        3839.51        4163.59        6000.57
14        3783.12        4117.69        6000.57
15        3734.79        4084.56        6000.57
16        3692.89        4052.03        6000.57
17        3655.35        4011.37        6000.57
18        3622.51        3996.82        6000.57
19        3592.53        3960.83        6000.57
20        3564.9        3930.44        6000.57
21        3542.52        3542.52        6000.57
