cost        CG2        HBCS        ScaleStar
2        9582.59        14873.19        9605.54
3        6674.24        11283.86        6674.35
4        5567.97        7949.84        5772.29
5        4978.85        5557.06        5772.29
6        4607.93        4682.37        5772.29
7        4353.6        4460.24        5772.29
8        4173.63        4313.65        5772.29
9        4033.88        4215.53        5772.29
10        3923.97        4167.11        5772.29
11        3831.6        4100.7        5772.29
12        3754.27        4044.74        5772.29
13        3691.49        4005.25        5772.29
14        3635.38        3968.97        5772.29
15        3590.19        3936.81        5772.29
16        3549.62        3903.53        5772.29
17        3513.02        3855.08        5772.29
18        3481.13        3828.98        5772.29
19        3453.25        3810.59        5772.29
20        3426.06        3789.9        5772.29
21        3405.83        3405.83        5772.29
