cost        CG2        HBCS        ScaleStar
1        9600.02        14876.4        9615.75
2        6684.95        11333.1        6688.78
3        5575.03        8060.28        5763.27
4        4980.88        5541.19        5763.27
5        4611.92        4609.42        5763.27
6        4360.34        4450.66        5763.27
7        4180.73        4337.8        5763.27
8        4038.75        4226.27        5763.27
9        3922.93        4164.11        5763.27
10        3833.52        4110.76        5763.27
11        3755.93        4056.68        5763.27
12        3689.77        4010.32        5763.27
13        3635.78        3970.24        5763.27
14        3589.46        3920.71        5763.27
15        3549.14        3886.21        5763.27
16        3513.38        3857.79        5763.27
17        3481.99        3836.51        5763.27
18        3452.53        3812.56        5763.27
19        3426.57        3792.45        5763.27
20        3404.62        3404.62        5763.27
