cost        CG2        HBCS        ScaleStar
2        8630.91        13308.57        8644.73
3        6007.32        10129.53        6010.93
4        5008.42        7142.9        5188.16
5        4481.28        5042.2        5188.16
6        4149.25        4185.41        5188.16
7        3924.35        4000.89        5188.16
8        3760.97        3877.45        5188.16
9        3628.96        3798.92        5188.16
10        3530.74        3743.28        5188.16
11        3447.79        3692.13        5188.16
12        3376.89        3633.67        5188.16
13        3318.96        3594.73        5188.16
14        3271.07        3565.38        5188.16
15        3229.22        3526.69        5188.16
16        3193.54        3495.98        5188.16
17        3160.73        3468.97        5188.16
18        3132.34        3446.37        5188.16
19        3107.06        3423.25        5188.16
20        3082.91        3412.66        5188.16
21        3063.85        3063.85        5188.16
