cost        CG2        HBCS        ScaleStar
2        9558.06        14952.8        9574
3        6657.37        11265.78        6660.84
4        5551.13        8000.69        5741.49
5        4960.26        5460.01        5741.49
6        4595.71        4611.82        5741.49
7        4349.19        4440.35        5741.49
8        4164.59        4310.95        5741.49
9        4021.49        4208.23        5741.49
10        3908.17        4149.23        5741.49
11        3817.82        4086.86        5741.49
12        3743.44        4025.04        5741.49
13        3677.2        3982.16        5741.49
14        3622.9        3939.77        5741.49
15        3575.58        3906.61        5741.49
16        3535.15        3882.19        5741.49
17        3499.18        3852.49        5741.49
18        3467.21        3825.14        5741.49
19        3440.16        3796.91        5741.49
20        3412.76        3782.32        5741.49
21        3390.83        3390.83        5741.49
