cost        CG2        HBCS        ScaleStar
1        8458.72        12656.49        8453.84
2        5905.01        9309.54        5867.15
3        4965.08        7283.53        4971.25
4        4413.01        5313.38        4759.24
5        4052.64        4077.37        4759.24
6        3806.58        3856.34        4759.24
7        3637.72        3743.12        4759.24
8        3494.07        3665.33        4759.24
9        3381.82        3605.13        4759.24
10        3293.02        3548.49        4759.24
11        3223        3489.75        4759.24
12        3162.96        3441.24        4759.24
13        3107.72        3413.62        4759.24
14        3062.25        3382.56        4759.24
15        3021.75        3355.97        4759.24
16        2988.95        3326.42        4759.24
17        2957.85        3293.67        4759.24
18        2930.81        3280.23        4759.24
19        2904.78        3254.67        4759.24
20        2883.44        2883.44        4759.24
