cost        CG2        HBCS        ScaleStar
2        7525.76        11346.94        7533.63
3        5245.21        8279.04        5229.84
4        4458.43        6327.79        4434.74
5        3935.29        4720.8        4249.58
6        3614.69        3626.21        4249.58
7        3390.62        3438.69        4249.58
8        3242.06        3330.79        4249.58
9        3119.28        3267.23        4249.58
10        3015.63        3212.68        4249.58
11        2935.5        3170.9        4249.58
12        2872.34        3106.5        4249.58
13        2820.64        3067.76        4249.58
14        2772.13        3049.44        4249.58
15        2731.17        3027.45        4249.58
16        2695.62        2991.49        4249.58
17        2666.63        2961.77        4249.58
18        2637.92        2939.49        4249.58
19        2612.74        2921.08        4249.58
20        2589.33        2903.37        4249.58
21        2570.93        2570.93        4249.58
