cost        CG2        HBCS        ScaleStar
2        8834.96        13260.2        8841.34
3        6165.4        9868.88        6140.18
4        5192.36        7636.43        5201.64
5        4617.94        5700.09        4988.78
6        4241.14        4246.51        4988.78
7        3975.72        4030.64        4988.78
8        3801.16        3907.26        4988.78
9        3652.89        3849.06        4988.78
10        3536.68        3781.17        4988.78
11        3444.21        3713.25        4988.78
12        3371.13        3664.67        4988.78
13        3308.58        3602.79        4988.78
14        3251.86        3575.06        4988.78
15        3204.52        3541.79        4988.78
16        3161.7        3508.56        4988.78
17        3127.69        3472.54        4988.78
18        3094.49        3446.98        4988.78
19        3066.71        3408.02        4988.78
20        3039.9        3393.84        4988.78
21        3016.39        3016.39        4988.78
