cost        CG2        HBCS        ScaleStar
1        8136.9        12203.48        8147.38
2        5675.94        9071.58        5642.43
3        4811.03        7003.03        4781.6
4        4249.67        5218.6        4585
5        3899.01        3912.03        4585
6        3659.99        3694.75        4585
7        3501.7        3591.54        4585
8        3365.23        3531.72        4585
9        3256.2        3471.64        4585
10        3168.65        3418.21        4585
11        3100.63        3360.72        4585
12        3046.42        3319.76        4585
13        2992.26        3282.96        4585
14        2945.03        3254.92        4585
15        2906.88        3229.49        4585
16        2876.21        3197.84        4585
17        2846.1        3176.45        4585
18        2819.73        3149.38        4585
19        2794.4        3130.8        4585
20        2773.27        2773.27        4585
