cost        CG2        HBCS        ScaleStar
1        9092.32        13660.86        9093.17
2        6334.57        9978.31        6316.44
3        5378.07        7836.73        5345.95
4        4754.81        5847.02        5129.63
5        4362.92        4397.74        5129.63
6        4093.81        4140.78        5129.63
7        3912.18        4023.91        5129.63
8        3762.98        3961.99        5129.63
9        3641.22        3887.47        5129.63
10        3544.8        3829.88        5129.63
11        3468.11        3759.39        5129.63
12        3403.75        3704.16        5129.63
13        3348.3        3680.18        5129.63
14        3296.64        3639.54        5129.63
15        3253.26        3612.49        5129.63
16        3217.29        3591.21        5129.63
17        3184.07        3547.72        5129.63
18        3155.19        3520.93        5129.63
19        3127.04        3507.51        5129.63
20        3103.97        3103.97        5129.63
