cost        CG2        HBCS        ScaleStar
2        7830.26        11693.44        7835.72
3        5479.02        8517.49        5435.17
4        4633.94        6678.16        4602.03
5        4098.13        5036.21        4413.9
6        3758.47        3839.48        4413.9
7        3523.86        3551.09        4413.9
8        3368.74        3464.81        4413.9
9        3238.72        3405.84        4413.9
10        3135.03        3347.17        4413.9
11        3050.66        3283.92        4413.9
12        2985.14        3227.56        4413.9
13        2930.82        3195.86        4413.9
14        2880.08        3163.14        4413.9
15        2838.09        3133.45        4413.9
16        2800.88        3111.45        4413.9
17        2770.57        3080.76        4413.9
18        2741.25        3057.56        4413.9
19        2716.11        3033.67        4413.9
20        2691.16        3013.23        4413.9
21        2671.21        2993.68        4413.9
