cost        CG2        HBCS        ScaleStar
2        8307.1        12444.48        8317.94
3        5803.85        9170.84        5773.32
4        4915.78        7088.25        4880.82
5        4341.28        5167.96        4683.8
6        3987.8        3996.86        4683.8
7        3739.46        3798.63        4683.8
8        3575.66        3673.01        4683.8
9        3436.92        3609.63        4683.8
10        3328.59        3550.24        4683.8
11        3236.87        3493.24        4683.8
12        3168.97        3431.86        4683.8
13        3109.24        3384.88        4683.8
14        3057.35        3359.31        4683.8
15        3010.27        3339.76        4683.8
16        2971.11        3307.4        4683.8
17        2939.43        3274.42        4683.8
18        2908.57        3238.35        4683.8
19        2881.35        3208.34        4683.8
20        2856.09        3187.89        4683.8
21        2834.53        2834.53        4683.8
