cost        CG2        HBCS        ScaleStar
1        9219.7        13623.9        9229.48
2        6425.4        10116.45        6403.65
3        5422.47        7557.38        5427.35
4        4820.42        5980.22        5207.49
5        4427.71        4432.16        5207.49
6        4154.73        4213.61        5207.49
7        3970.23        4091.83        5207.49
8        3812.46        4015.29        5207.49
9        3691.84        3925.95        5207.49
10        3594.15        3869.47        5207.49
11        3516.52        3799.73        5207.49
12        3451.93        3756.69        5207.49
13        3393.73        3728.1        5207.49
14        3344.01        3697.76        5207.49
15        3299.33        3656.03        5207.49
16        3263.34        3631.08        5207.49
17        3228.49        3595.12        5207.49
18        3198.74        3568.77        5207.49
19        3170.86        3554.62        5207.49
20        3146.34        3146.34        5207.49
