cost        CG2        HBCS        ScaleStar
1        8229.19        12373.72        8239.95
2        5760.29        8820.4        5720.63
3        4874.77        7025.16        4841.23
4        4312.04        5205.28        4640.42
5        3950.33        3952.26        4640.42
6        3705.53        3743.51        4640.42
7        3546.38        3653.89        4640.42
8        3409.89        3584.26        4640.42
9        3300.94        3513.73        4640.42
10        3211.92        3445.22        4640.42
11        3138.09        3394.87        4640.42
12        3084.19        3358.58        4640.42
13        3029.53        3334.25        4640.42
14        2985.34        3294.04        4640.42
15        2945.97        3270.26        4640.42
16        2913.09        3243.28        4640.42
17        2882.5        3202.86        4640.42
18        2856.08        3193.82        4640.42
19        2830.35        3174.23        4640.42
20        2809.11        2809.11        4640.42
