cost        CG2        HBCS        ScaleStar
1        9087.78        13621.25        9089.9
2        6326.34        9825.15        6306.93
3        5358.08        7838.03        5342.32
4        4746.58        5825.34        5119.34
5        4357.19        4368.38        5119.34
6        4086.05        4138.49        5119.34
7        3909.64        4018.74        5119.34
8        3760        3945.43        5119.34
9        3636.13        3891.95        5119.34
10        3539.1        3814.91        5119.34
11        3464.39        3756.77        5119.34
12        3400.46        3705.63        5119.34
13        3341.54        3671.84        5119.34
14        3291.08        3635.06        5119.34
15        3247.17        3606.79        5119.34
16        3212.38        3567        5119.34
17        3178.37        3545.77        5119.34
18        3149.05        3522.15        5119.34
19        3120.86        3496.9        5119.34
20        3097.61        3097.61        5119.34
